location,cases,density_per_km
Colombia-Sta_marta_d.e.-Santa_marta,3856,70.99121857
Colombia-Sucre,19155,27.96168137
Colombia-Sucre-Buenavista,1655,57.58235168
Colombia-Sucre-Caimito,1,38.15261841
Colombia-Sucre-Chalan,200,51.02701569
Colombia-Sucre-Coloso,677,34.58903503
Colombia-Sucre-Corozal,5301,255.3862
Colombia-Sucre-Covenas,1117,356.676239
Colombia-Sucre-El_Roble,316,128.210022
Colombia-Sucre-Galeras,138,232.023407
Colombia-Sucre-Guaranda,92,55.75760651
Colombia-Sucre-La_Union,878,392.4222412
Colombia-Sucre-Los_Palmitos,93,94.24706268
Colombia-Sucre-Majagual,693,38.13155365
Colombia-Sucre-Morroa,1528,168.2059174
Colombia-Sucre-Ovejas,243,45.10268784
Colombia-Sucre-Palmito,279,107.8535461
Colombia-Sucre-Sampues,1569,214.5628357
Colombia-Sucre-San_Benito_Abad,173,26.07609177
Colombia-Sucre-San_Juan_De_Betulia,1453,85.13037109
Colombia-Sucre-San_Luis_De_Since,613,89.25067139
Colombia-Sucre-San_Marcos,3073,81.6008606
Colombia-Sucre-San_Onofre,406,53.83298492
Colombia-Sucre-San_Pedro,371,111.3925629
Colombia-Sucre-Santiago_De_Tolu,265,133.136322
Colombia-Sucre-Sincelejo,32725,1248.736816
Colombia-Sucre-Sucre,1034,27.96168137
Colombia-Sucre-Tolu,5535,133.136322
Colombia-Sucre-Tolu_Viejo,69,67.59657288
Colombia-Sucre-Toluviejo,1741,67.59657288
Colombia-Sucre-Unknown,285,70.99121857
Colombia-Tolima,39396,58.56517792
Colombia-Tolima-Alpujarra,703,11.31940651
Colombia-Tolima-Alvarado,1694,33.78431702
Colombia-Tolima-Ambalema,254,29.92299461
Colombia-Tolima-Anzoategui,43,69.7293396
Colombia-Tolima-Armero,22,34.15935135
Colombia-Tolima-Armero_(Guayabal),320,70.99121857
Colombia-Tolima-Armero_(guayabal),22,70.99121857
Colombia-Tolima-Armero_Guayabal,1,29.12443352
Colombia-Tolima-Ataco,950,24.39784431
Colombia-Tolima-Cajamarca,440,40.97048187
Colombia-Tolima-Carmen_De_Apicala,5003,65.62857056
Colombia-Tolima-Casabianca,37,44.01051331
Colombia-Tolima-Chaparral,9445,26.07558441
Colombia-Tolima-Coello,719,246.5210571
Colombia-Tolima-Coyaima,2138,46.05630493
Colombia-Tolima-Cunday,465,19.21509933
Colombia-Tolima-Dolores,3968,12.97224808
Colombia-Tolima-Espinal,15472,439.4167175
Colombia-Tolima-Falan,1011,55.27030182
Colombia-Tolima-Flandes,9590,617.1643677
Colombia-Tolima-Fresno,533,150.4130554
Colombia-Tolima-Guamo,3116,75.12352753
Colombia-Tolima-Herveo,43,24.5321579
Colombia-Tolima-Honda,1267,83.27932739
Colombia-Tolima-Ibague,129063,531.1622314
Colombia-Tolima-Icononzo,3255,61.6616745
Colombia-Tolima-Lerida,1910,68.31166077
Colombia-Tolima-Libano,1417,158.3256531
Colombia-Tolima-Mariquita,2884,142.1937866
Colombia-Tolima-Melgar,11656,270.09375
Colombia-Tolima-Murillo,3,54.10400772
Colombia-Tolima-Natagaima,2105,30.37020493
Colombia-Tolima-Ortega,819,38.81565094
Colombia-Tolima-Palocabildo,216,155.262207
Colombia-Tolima-Piedras,2057,19.35641479
Colombia-Tolima-Planadas,343,19.87456131
Colombia-Tolima-Prado,955,20.45908546
Colombia-Tolima-Purificacion,5355,95.56072998
Colombia-Tolima-Rioblanco,220,11.31940651
Colombia-Tolima-Roncesvalles,0,6.314388275
Colombia-Tolima-Rovira,2026,28.94222069
Colombia-Tolima-Saldana,1137,80.0247345
Colombia-Tolima-San_Antonio,7310,35.87421036
Colombia-Tolima-San_Luis,572,29.6773777
Colombia-Tolima-Santa_Isabel,37,27.22316742
Colombia-Tolima-Suarez,544,31.04425049
Colombia-Tolima-Unknown,4856,70.99121857
Colombia-Tolima-Valle_De_San_Juan,259,40.71767426
Colombia-Tolima-Venadillo,272,70.36863708
Colombia-Tolima-Villahermosa,98,36.30102158
Colombia-Tolima-Villarrica,990,10.08208847
Colombia-Valle,129753,45.6071167
Colombia-Valle-Alcala,84,70.99121857
Colombia-Valle-Andalucia,50,70.99121857
Colombia-Valle-Ansermanuevo,495,70.99121857
Colombia-Valle-Argelia,32,70.99121857
Colombia-Valle-Bolivar,210,70.99121857
Colombia-Valle-Buenaventura,914,70.99121857
Colombia-Valle-Bugalagrande,40,70.99121857
Colombia-Valle-Caicedonia,113,70.99121857
Colombia-Valle-Cali,28144,70.99121857
Colombia-Valle-Calima,20,70.99121857
Colombia-Valle-Candelaria,503,70.99121857
Colombia-Valle-Cartago,2557,70.99121857
Colombia-Valle-Dagua,157,70.99121857
Colombia-Valle-El_Aguila,30,70.99121857
Colombia-Valle-El_Cairo,39,70.99121857
Colombia-Valle-El_Cerrito,940,70.99121857
Colombia-Valle-El_Dovio,2,70.99121857
Colombia-Valle-Florida,81,70.99121857
Colombia-Valle-Ginebra,260,70.99121857
Colombia-Valle-Guacari,145,70.99121857
Colombia-Valle-Guadalajara_De_Buga,3490,70.99121857
Colombia-Valle-Jamundi,238,70.99121857
Colombia-Valle-La_Cumbre,14,70.99121857
Colombia-Valle-La_Union,264,70.99121857
Colombia-Valle-La_Victoria,448,70.99121857
Colombia-Valle-Obando,232,70.99121857
Colombia-Valle-Palmira,3270,70.99121857
Colombia-Valle-Pradera,487,70.99121857
Colombia-Valle-Restrepo,40,70.99121857
Colombia-Valle-Riofrio,53,70.99121857
Colombia-Valle-Roldanillo,1215,70.99121857
Colombia-Valle-San_Pedro,56,70.99121857
Colombia-Valle-Sevilla,26,70.99121857
Colombia-Valle-Toro,713,70.99121857
Colombia-Valle-Trujillo,20,70.99121857
Colombia-Valle-Tulua,1473,70.99121857
Colombia-Valle-Ulloa,8,70.99121857
Colombia-Valle-Versalles,53,70.99121857
Colombia-Valle-Vijes,519,70.99121857
Colombia-Valle-Yotoco,100,70.99121857
Colombia-Valle-Yumbo,1340,70.99121857
Colombia-Valle-Zarzal,1110,70.99121857
Colombia-Valle_Del_Cauca-Alcala,1310,710.5547485
Colombia-Valle_Del_Cauca-Andalucia,945,142.8493347
Colombia-Valle_Del_Cauca-Ansermanuevo,6485,54.38388824
Colombia-Valle_Del_Cauca-Argelia,421,57.340168
Colombia-Valle_Del_Cauca-Bolivar,2804,31.51944923
Colombia-Valle_Del_Cauca-Buenaventura,13017,83.8129425
Colombia-Valle_Del_Cauca-Bugalagrande,628,54.77433014
Colombia-Valle_Del_Cauca-Caicedonia,1445,138.662262
Colombia-Valle_Del_Cauca-Cali,344279,4986.893555
Colombia-Valle_Del_Cauca-Calima,251,22.41329575
Colombia-Valle_Del_Cauca-Candelaria,7070,6356.598633
Colombia-Valle_Del_Cauca-Cartago,36047,647.3724365
Colombia-Valle_Del_Cauca-Dagua,1890,45.0293808
Colombia-Valle_Del_Cauca-El_Aguila,396,61.28378677
Colombia-Valle_Del_Cauca-El_Cairo,487,48.53251648
Colombia-Valle_Del_Cauca-El_Cerrito,12290,149.0658569
Colombia-Valle_Del_Cauca-El_Dovio,26,29.62303925
Colombia-Valle_Del_Cauca-Florida,1128,165.1579285
Colombia-Valle_Del_Cauca-Ginebra,2915,91.72135925
Colombia-Valle_Del_Cauca-Guacari,1753,251.2189636
Colombia-Valle_Del_Cauca-Guadalajara_De_Buga,46481,157.8434753
Colombia-Valle_Del_Cauca-Jamundi,3081,374.3249512
Colombia-Valle_Del_Cauca-La_Cumbre,186,48.95257568
Colombia-Valle_Del_Cauca-La_Union,3930,392.4222412
Colombia-Valle_Del_Cauca-La_Victoria,7042,96.7806778
Colombia-Valle_Del_Cauca-Obando,3524,70.89387512
Colombia-Valle_Del_Cauca-Palmira,44390,359.4750366
Colombia-Valle_Del_Cauca-Pradera,6225,183.2337036
Colombia-Valle_Del_Cauca-Restrepo,543,137.4978333
Colombia-Valle_Del_Cauca-Riofrio,730,49.72839355
Colombia-Valle_Del_Cauca-Roldanillo,17143,153.790863
Colombia-Valle_Del_Cauca-San_Pedro,794,111.3925629
Colombia-Valle_Del_Cauca-Sevilla,353,79.19438171
Colombia-Valle_Del_Cauca-Toro,9812,93.13993835
Colombia-Valle_Del_Cauca-Trujillo,392,58.64771271
Colombia-Valle_Del_Cauca-Tulua,21574,281.3093872
Colombia-Valle_Del_Cauca-Ulloa,129,424.1517639
Colombia-Valle_Del_Cauca-Unknown,4303,70.99121857
Colombia-Valle_Del_Cauca-Versalles,765,32.36258698
Colombia-Valle_Del_Cauca-Vijes,7155,171.8452759
Colombia-Valle_Del_Cauca-Yotoco,1405,56.08425903
Colombia-Valle_Del_Cauca-Yumbo,21533,620.0397949
Colombia-Valle_Del_Cauca-Zarzal,18499,152.6862793
Colombia-Vaupes,298,4.563596725
Colombia-Vaupes-Caruru,0,1.521693468
Colombia-Vaupes-Mitu,405,4.563596725
Colombia-Vaupes-Pacoa,0,1.265121698
Colombia-Vaupes-Papunaua,0,0.4173024297
Colombia-Vaupes-Taraira,0,0.4186968207
Colombia-Vaupes-Unknown,0,70.99121857
Colombia-Vaupes-Yavarate,0,50.725811
Colombia-Vichada,400,0.7564110756
Colombia-Vichada-Cumaribo,785,0.7564110756
Colombia-Vichada-La_Primavera,554,1.003762245
Colombia-Vichada-Puerto_Carreno,407,1.919982314
Colombia-Vichada-Santa_Rosalia,181,1.397203207
Colombia-Vichada-Unknown,59,70.99121857
Colombia-desconocido,152,2924.948242
Colombia-unknown,182,2924.948242
